1 w= 11 d= 15462 c= 63023 l= 2147483647 p= 81910 b= 131072 ch= 16777206 tc=  1.1811 tb=  4.1817 dp= 0 cp= 0 mlc= 519565 mld= 525475 mn= 26167 ex= 1540462 xn= 13 wv= 7088 bu= 67804 cu= 8899454 pu= 72508 vs= 26355 s= 0 / 15000
2 w= 15 d= 98885 c= 414630 l= 2147483647 p= 49146 b= 1048576 ch= 16777206 tc=  1.4131 tb=  4.8084 dp= 0 cp= 0 mlc= 1024034 mld= 1027342 mn= 169127 ex= 2561400 xn= 16 wv= 18976 bu= 31886 cu= 2994926 pu= 44700 vs= 204099 s= 30190 / 15000
3 w= 12 d= 21843 c= 90587 l= 2147483647 p= 131056 b= 131072 ch= 33554412 tc=  2.6016 tb=  8.9488 dp= 0 cp= 0 mlc= 928351 mld= 937134 mn= 37056 ex= 1693755 xn= 14 wv= 10712 bu= 113467 cu= 20419732 pu= 120355 vs= 42864 s= 0 / 15000
4 w= 15 d= 101545 c= 425596 l= 2147483647 p= 98292 b= 2097152 ch= 16777206 tc=  3.1281 tb=  9.3914 dp= 0 cp= 0 mlc= 2257900 mld= 2265004 mn= 173206 ex= 2462044 xn= 16 wv= 27964 bu= 74976 cu= 9155911 pu= 91329 vs= 212786 s= 774 / 15000
5 w= 13 d= 38084 c= 158504 l= 2147483647 p= 344022 b= 524288 ch= 16777206 tc=  7.1255 tb= 24.2796 dp= 0 cp= 0 mlc= 4625980 mld= 4638828 mn= 65176 ex= 2719088 xn= 16 wv= 40594 bu= 326243 cu= 5841283 pu= 337660 vs= 259932 s= 15299 / 15000
6 w= 13 d= 43736 c= 181907 l= 2147483647 p= 344022 b= 524288 ch= 100663236 tc= 11.1098 tb= 35.8585 dp= 0 cp= 0 mlc= 2641650 mld= 2656774 mn= 74196 ex= 2078203 xn= 15 wv= 19031 bu= 310145 cu= 84165184 pu= 329730 vs= 82740 s= 0 / 15000
7 w= 12 d= 37469 c= 154587 l= 2147483647 p= 262112 b= 524288 ch= 50331618 tc=  6.6890 tb= 21.3701 dp= 0 cp= 0 mlc= 1881463 mld= 1894164 mn= 63227 ex= 1972538 xn= 14 wv= 15051 bu= 230830 cu= 48564426 pu= 246147 vs= 73350 s= 0 / 15000
8 w= 12 d= 26557 c= 110938 l= 2147483647 p= 131056 b= 262144 ch= 33554412 tc=  2.4774 tb=  7.7738 dp= 0 cp= 0 mlc= 1045801 mld= 1055175 mn= 45593 ex= 1963862 xn= 13 wv= 11079 bu= 109072 cu= 17730113 pu= 118525 vs= 48210 s= 0 / 15000
9 w= 12 d= 24362 c= 100934 l= 2147483647 p= 131056 b= 262144 ch= 33554412 tc=  2.4376 tb=  7.6769 dp= 0 cp= 0 mlc= 971706 mld= 980591 mn= 41357 ex= 2025670 xn= 13 wv= 10378 bu= 117888 cu= 20649506 pu= 125769 vs= 47286 s= 0 / 15000
10 w= 12 d= 23858 c= 98311 l= 2147483647 p= 131056 b= 262144 ch= 33554412 tc=  2.5414 tb=  7.6752 dp= 0 cp= 0 mlc= 950944 mld= 959610 mn= 40362 ex= 2216318 xn= 13 wv= 10165 bu= 117749 cu= 20215694 pu= 124774 vs= 47208 s= 0 / 15000
11 w= 11 d= 13959 c= 56769 l= 2147483647 p= 65528 b= 131072 ch= 16777206 tc=  0.7712 tb=  2.4772 dp= 0 cp= 0 mlc= 429235 mld= 434490 mn= 23568 ex= 1673349 xn= 12 wv= 6240 bu= 54258 cu= 7022581 pu= 57675 vs= 24320 s= 0 / 15000
12 w= 11 d= 11425 c= 46339 l= 2147483647 p= 49146 b= 65536 ch= 16777206 tc=  0.5475 tb=  1.8777 dp= 0 cp= 0 mlc= 328913 mld= 333103 mn= 19259 ex= 1523608 xn= 11 wv= 4966 bu= 43390 cu= 5052800 pu= 45883 vs= 20525 s= 0 / 15000
13 w= 11 d= 11505 c= 46650 l= 2147483647 p= 49146 b= 65536 ch= 16777206 tc=  0.5635 tb=  2.0531 dp= 0 cp= 0 mlc= 331352 mld= 335572 mn= 19425 ex= 1527848 xn= 11 wv= 5003 bu= 43784 cu= 4998844 pu= 46361 vs= 20495 s= 0 / 15000
14 w= 11 d= 11425 c= 46339 l= 2147483647 p= 49146 b= 65536 ch= 16777206 tc=  0.5674 tb=  2.0171 dp= 0 cp= 0 mlc= 328737 mld= 332903 mn= 19259 ex= 1432240 xn= 11 wv= 4966 bu= 43577 cu= 5055976 pu= 46070 vs= 20525 s= 0 / 15000
15 w= 14 d= 75927 c= 316479 l= 2147483647 p= 720808 b= 1048576 ch= 234880884 tc= 30.8123 tb= 95.6112 dp= 0 cp= 0 mlc= 5479982 mld= 5504795 mn= 129712 ex= 2019143 xn= 15 wv= 28476 bu= 697870 cu= 223287925 pu= 713307 vs= 158592 s= 0 / 15000
